1.0,1.0
0.5714285714285714,0.9948849104859335
1.0,0.9907692307692307
0.8888888888888888,1.0
1.0,0.996
0.8,1.0
0.875,0.9957081545064378
0.9565217391304348,1.0
0.9090909090909091,1.0
0.9019607843137255,0.9938271604938271
0.9,0.9962264150943396
0.8888888888888888,1.0
1.0,0.9961089494163424
0.84,0.9815724815724816
1.0,0.9414141414141414
0.8134328358208955,0.9978204010462075
0.7805232558139535,0.9980814909556002
1.0,0.9965870307167235
1.0,1.0
0.06666666666666667,0.992638036809816
0.8571428571428571,0.9410801963993454
0.8888888888888888,1.0
