0.0000,0.0000,0.0000,0.0000
1.0000,0.9979,0.3443,0.6557
1.0000,0.9973,0.4576,0.5424
1.0000,0.9951,0.3333,0.6667
1.0000,0.9877,0.5767,0.4233
1.0000,0.9904,0.4802,0.5198
1.0000,0.9903,0.9899,0.0101
0.9149,0.9967,0.4342,0.5658
1.0000,0.9904,0.5160,0.4840
1.0000,0.9962,0.3725,0.6275
1.0000,0.9930,0.5109,0.4891
