1.640857399999999799e-01
1.767878400000000017e-01
1.889555199999999879e-01
2.011192199999999874e-01
2.142030399999999835e-01
2.291185200000000199e-01
2.466543200000000380e-01
2.672801999999999678e-01
2.905320200000000019e-01
3.152717999999999909e-01
3.406560800000000278e-01
3.662691800000000275e-01
3.923453199999999974e-01
4.196470399999999712e-01
4.480264200000000363e-01
4.764056400000000191e-01
5.042239800000000161e-01
5.318682000000000132e-01
5.600927199999999884e-01
5.894401999999999697e-01
6.194141400000001685e-01
6.483430399999999816e-01
6.743576399999999804e-01
6.968866999999999701e-01
7.160933600000000121e-01
7.319550200000000117e-01
7.439776799999999746e-01
7.516015600000000019e-01
7.544044399999999539e-01
7.527797600000001310e-01
7.484958600000000128e-01
7.435953199999999486e-01
7.405542199999999298e-01
7.402786999999999562e-01
7.424939200000000294e-01
7.460886800000000596e-01
7.485287800000000047e-01
7.485005799999999709e-01
7.458305999999998992e-01
7.421645199999999942e-01
7.399393200000000670e-01
7.409515000000000962e-01
7.446331600000000162e-01
7.485928599999999156e-01
7.520008200000000143e-01
7.553092399999999929e-01
7.595300600000000069e-01
7.650780200000000253e-01
7.714452200000000426e-01
7.780874399999999635e-01
7.842211000000000043e-01
7.891866000000000714e-01
7.927522399999999969e-01
7.955357000000000678e-01
7.979407399999999262e-01
7.996715800000000485e-01
8.006263199999998914e-01
8.008300600000000102e-01
8.002238200000000301e-01
7.990945400000000198e-01
7.976334400000000269e-01
7.961873000000000422e-01
7.944140199999999430e-01
7.920548000000000588e-01
7.892472799999999955e-01
7.859872999999999443e-01
7.819269400000000703e-01
7.768505000000001104e-01
7.705509000000000386e-01
7.636135200000000456e-01
7.560027400000000064e-01
7.470069999999999766e-01
7.365672800000000464e-01
7.249085600000000351e-01
7.117169199999999751e-01
6.963852400000000165e-01
6.787099399999999561e-01
6.590533800000000220e-01
6.377289000000000430e-01
6.143353799999999865e-01
5.885525400000000129e-01
5.608661600000000025e-01
5.314670400000001127e-01
5.004975200000000291e-01
