-8.950393928097515328e+00,3.322496124044618249e+00,-9.632329752232480224e-01,-6.522009428036202650e+00,1.621259298342736965e+00,7.378268477441245921e+00,-4.883439279735627636e+00,2.646070714570146531e+00,7.883814407901446941e+00
-8.579574597161023775e+00,2.886469275548501745e+00,-1.506454689181742967e+00,-4.827023645658673701e+00,1.868129293671942026e+00,8.293807109740233940e+00,-4.908066977921507146e+00,2.453867480000268220e+00,7.870960037725083680e+00
-9.194863420760441386e+00,2.286705664690526607e+00,-1.411049061959292139e+00,-4.648168126352841156e+00,-1.011593045349040931e+00,8.859276335869118668e+00,-4.908695309783531968e+00,2.612076803056054164e+00,7.754877607152629970e+00
-9.127572044411900620e+00,2.044911769255117306e+00,-1.203223601178000202e+00,-4.547895086531942965e+00,-1.689386575935190038e+00,9.127247061431138064e+00,-4.940668084237423763e+00,2.777932615764551194e+00,7.752989385435232528e+00
-9.517617429596345602e+00,2.904207105665191246e+00,-1.066158496156087709e+00,-4.280629044129267591e+00,1.005379942392114062e-01,8.932750248695267459e+00,-4.981871818454473022e+00,2.429793430289080902e+00,7.871541721817789217e+00
-1.000608518136721692e+01,2.400628621414636399e+00,-2.396213375285828340e-01,-4.318101993065805111e+00,5.193866357972886094e-01,8.618234572958041184e+00,-4.988806381143456647e+00,2.370726300130731268e+00,7.834356412762878641e+00
-9.318370556064861532e+00,2.236464245767237458e+00,1.945473736848285506e-01,-4.320886888574318796e+00,-2.404697785165013368e-01,8.536383484765604379e+00,-4.979575483610106268e+00,2.648385371096171337e+00,7.731872971357533153e+00
-9.009051766319302601e+00,3.061024028063677793e+00,2.803519208986975444e-02,-4.392685780631571113e+00,-4.623636170681194035e-01,8.509530469486563220e+00,-5.020855575395278159e+00,2.716508327067616246e+00,7.705950372475332877e+00
-9.793767198861573320e+00,2.322225498515395170e+00,7.070828262365446149e-01,-4.460590865837191998e+00,-1.880788485774927965e-01,8.498497321284750328e+00,-5.089012688789711802e+00,2.647134938863833220e+00,7.684591001788464659e+00
-9.971426994426307644e+00,1.532562176692426226e+00,9.764462072581538976e-01,-4.404373231704994396e+00,-3.023279473286759333e-02,8.540856858324477940e+00,-5.055309306992588070e+00,2.490836488137819327e+00,7.774685518086775105e+00
-9.463476642167819364e+00,1.552776426088732009e+00,3.585752950043455956e-01,-4.413798417660106388e+00,5.790328035202401552e-02,8.552804690928461184e+00,-5.051393518278284311e+00,2.477184912208410417e+00,7.810350845845426271e+00
-9.714153396071051105e+00,1.527122742457188487e+00,-9.213054245218156579e-02,-4.430205724231903730e+00,-1.170700589710844258e-01,8.500318403014812674e+00,-5.109665693046283153e+00,2.626282602301300173e+00,7.683110550076150069e+00
-9.937607682720532409e+00,1.134226961324476868e+00,-2.164769525431043951e-01,-4.382872687724903571e+00,-1.913638022075663248e-01,8.528639077348024955e+00,-5.106136419169728491e+00,2.671338937486250398e+00,7.658732761075293105e+00
-9.690280092722270311e+00,7.830053080398700072e-01,-3.618078755159809812e-01,-4.385620543466677290e+00,-5.427608525572671233e-02,8.568870718359082872e+00,-5.053705409986184449e+00,2.558554139924951176e+00,7.753181743801685677e+00
-9.447861646528526336e+00,9.627724611594563608e-01,-6.121399901462740711e-01,-4.398743392501388350e+00,-1.086557755605728620e-01,8.545129156635628220e+00,-5.033892486352320894e+00,2.526836287205302956e+00,7.784203395805644909e+00
-9.263996057947174734e+00,1.458530260161854164e+00,-5.893608712782187897e-01,-4.397049652254901630e+00,-2.549923138071300346e-02,8.550291312418877965e+00,-5.118994811672378020e+00,2.553376587961768251e+00,7.718274867735815725e+00
-9.327434566394069648e+00,1.701424775111477494e+00,-4.417383745978601395e-01,-4.425773405702272179e+00,-6.012026146031372587e-02,8.515763944358704762e+00,-5.106689923575685519e+00,2.545565231611639945e+00,7.712329707849983507e+00
-9.331727128837917107e+00,1.376368636093652009e+00,-1.307525460264985506e-01,-4.403114426165799067e+00,-1.860811817411296143e-01,8.508509449005556391e+00,-5.057784097377638233e+00,2.545591454559820388e+00,7.752833316160946175e+00
-9.419148417338075063e+00,1.495418726153164179e+00,1.748587581386386661e-02,-4.387740569980334904e+00,-1.117332071683098567e-02,8.547687421926168483e+00,-5.098058746543379982e+00,2.516721641120639230e+00,7.759292395750273741e+00
-9.686029863721168809e+00,2.293092070803242510e+00,-1.017802140274586126e-01,-4.405098712055425914e+00,-3.901009018650660604e-02,8.516155286601756913e+00,-5.061991865188409712e+00,2.544710615348989347e+00,7.779085704489899555e+00
-9.723162179323665555e+00,2.254083948157842077e+00,8.286021061820272871e-02,-4.372497046719042046e+00,-1.560304201646003364e-01,8.527492604089243144e+00,-5.060866595380264066e+00,2.507613464845739326e+00,7.778382031863823265e+00
-9.432136226784084698e+00,1.497759149510514254e+00,2.956331986016432767e-01,-4.348696643211559021e+00,-7.400119941174528038e-02,8.576390941268876134e+00,-5.057070455818807986e+00,2.528365716164733712e+00,7.760760045054369449e+00
-9.243844979511399274e+00,1.830156617321724744e+00,9.556767305689365180e-03,-4.371891182072172199e+00,-5.374028458716280376e-02,8.551758790055666637e+00,-5.040780060569963972e+00,2.604273110754415477e+00,7.749581697009002568e+00
-9.433381246757468475e+00,2.494804691624524562e+00,-2.973221526115136237e-01,-4.364629706515320784e+00,-1.260491820098537941e-01,8.530875226544921475e+00,-5.069596550492545539e+00,2.539058984311261646e+00,7.748851813862093429e+00
-9.441391114533820073e+00,2.156912689261759386e+00,-4.246616648400591831e-02,-4.338609272874844436e+00,-1.294140989496152805e-01,8.553155319147855096e+00,-5.042910178506924801e+00,2.561944666913494206e+00,7.765641844542708228e+00
-9.325078094743711077e+00,1.966684088374711870e+00,8.477920053225446173e-02,-4.354590136495462893e+00,-3.495555449083425498e-02,8.550874888954236752e+00,-5.056270848019010167e+00,2.567315734009714134e+00,7.754390000590955623e+00
-9.309567427973981069e+00,2.214394286126280420e+00,1.620069224200173727e-02,-4.330919801478684050e+00,-1.024193801545627003e-01,8.542899067529406310e+00,-5.045985541352806081e+00,2.552830632781234232e+00,7.735038615347264113e+00
-9.239517903627072926e+00,2.213407211042370815e+00,1.506074879199855443e-01,-4.320425201560069262e+00,-1.464261514634310202e-01,8.566309564916295471e+00,-5.034337926450949574e+00,2.576875154985058813e+00,7.757736061425361207e+00
-9.309296384630009413e+00,2.139363499034915517e+00,-7.001422453315409022e-02,-4.347296390843490954e+00,-5.500829640436003670e-02,8.567669261027186067e+00,-5.072809332702253649e+00,2.552567909415827341e+00,7.758800857035238252e+00
-9.350470701958531805e+00,2.149445417516789192e+00,-2.189538935771357941e-01,-4.333463802695912470e+00,-8.837196744996275721e-02,8.571922577391667630e+00,-5.040366984561482688e+00,2.595575724780758264e+00,7.749485801473564806e+00
-9.307643072759695713e+00,2.089672161515020221e+00,1.456572021230355223e-02,-4.346944307810884034e+00,-8.951083729666348132e-02,8.562995604253812232e+00,-5.042937642871109460e+00,2.585123954565830218e+00,7.750749826009937671e+00
-9.305679924018448901e+00,2.049216895579192954e+00,-1.096984303247966301e-03,-4.339170061331490302e+00,-1.024213810119814078e-01,8.535713999569930266e+00,-5.059059369797072492e+00,2.558330549633058837e+00,7.738245520034962688e+00
-9.276216882686513898e+00,2.168481775257993238e+00,-2.688706565698877407e-02,-4.315443064050641375e+00,-1.035365855298278071e-01,8.563013493632322337e+00,-5.035867838559387799e+00,2.586119512637925499e+00,7.757333076788470727e+00
-9.402310143234304363e+00,2.368560718635110529e+00,2.501405245061823560e-02,-4.356126011625225836e+00,-5.982993533330419750e-02,8.553082117478613355e+00,-5.045002373586541466e+00,2.564780789147470319e+00,7.757135247154438140e+00
-9.406589239984089801e+00,2.257703516007415701e+00,9.159046191205948151e-02,-4.358210913215502025e+00,-1.206256993751524398e-01,8.535966474915756663e+00,-5.044976148101330438e+00,2.558725013550693816e+00,7.764792378011731167e+00
-9.264807497871688113e+00,1.966740089410181858e+00,1.355333280398768048e-01,-4.327683047813320805e+00,-9.149560774091693161e-02,8.569485430775298340e+00,-5.050532344012604646e+00,2.563006263360983805e+00,7.777665275458255145e+00
-9.327298601908513120e+00,2.093562664256574557e+00,-5.324417246335051701e-02,-4.343030042892327636e+00,-6.634183541079183288e-02,8.563107735370284246e+00,-5.049099882356273383e+00,2.560999148385787461e+00,7.747381829702934652e+00
-9.317082837470648471e+00,2.251496148576176193e+00,-6.549404020197804877e-02,-4.361988175693590541e+00,-1.117790057562277617e-01,8.546505735929104119e+00,-5.038842046096713823e+00,2.547270363469904542e+00,7.757663059984714060e+00
-9.315983169938157005e+00,2.205525108899206721e+00,9.547680799757216064e-02,-4.358788487124511946e+00,-9.613522910796787335e-02,8.551805348138209695e+00,-5.055604630715608394e+00,2.539651760093680100e+00,7.765232973420018503e+00
-9.352295666279488273e+00,2.252790759874045978e+00,1.482979216001401312e-01,-4.342821572613773107e+00,-7.919350042292605529e-02,8.573219191715374166e+00,-5.037462279255198183e+00,2.560481550846619658e+00,7.773597627344988936e+00
-9.311107552965552259e+00,2.349861494114944271e+00,9.858270471688357350e-02,-4.348133140702294064e+00,-8.021563175307809546e-02,8.557103120439883526e+00,-5.036474775736083487e+00,2.544510758033828868e+00,7.777896247159529430e+00
-9.356870099874857516e+00,2.314033118112022613e+00,4.356496200228195809e-02,-4.361359358125618257e+00,-9.940706225279472008e-02,8.530115503847429892e+00,-5.058956234695006771e+00,2.527996112345010982e+00,7.753548193742889616e+00
-9.334629342754352521e+00,2.141740854888009249e+00,1.889145746614221896e-02,-4.335126774005770400e+00,-8.442787133929977039e-02,8.565663344016108738e+00,-5.024359500510863441e+00,2.567434337042331816e+00,7.763967831664754016e+00
